time,country,sector,value_var,value_100
2018M03,Hungary,durable consumer goods,-0.1,92.8
2018M03,Hungary,non-durable consumer goods,0.2,104.7
2018M03,Malta,general,2.8,105.7
2018M03,Malta,intermediate goods,7.2,117.1
2018M03,Malta,energy,0.0,96.0
2018M03,Malta,capital goods,0.1,102.7
2018M03,Malta,durable consumer goods,0.0,92.9
2018M03,Malta,non-durable consumer goods,-0.1,99.1
2018M03,Netherlands,general,0.4,102.5
2018M03,Netherlands,intermediate goods,0.1,103.7
2018M03,Netherlands,energy,0.8,98.8
2018M03,Netherlands,capital goods,0.0,102.0
2018M03,Netherlands,durable consumer goods,0.1,104.3
2018M03,Netherlands,non-durable consumer goods,0.7,103.5
2018M03,Austria,general,0.0,101.3
2018M03,Austria,intermediate goods,0.3,103.3
2018M03,Austria,energy,-0.4,97.9
2018M03,Austria,capital goods,0.1,101.7
2018M03,Austria,durable consumer goods,0.1,100.6
2018M03,Austria,non-durable consumer goods,-0.1,101.7
2018M03,Poland,general,0.6,103.5
2018M03,Poland,intermediate goods,0.4,104.3
2018M03,Poland,energy,1.2,108.1
2018M03,Poland,capital goods,0.5,100.8
2018M03,Poland,durable consumer goods,0.6,100.1
2018M03,Poland,non-durable consumer goods,0.4,103.3
2018M03,Portugal,general,-0.8,101.4
2018M03,Portugal,intermediate goods,-0.3,103.1
2018M03,Portugal,energy,-3.6,100.4
2018M03,Portugal,capital goods,0.0,99.6
2018M03,Portugal,durable consumer goods,0.0,100.6
2018M03,Portugal,non-durable consumer goods,0.3,100.9
2018M03,Romania,general,0.1,105.0
2018M03,Romania,intermediate goods,0.6,106.0
2018M03,Romania,energy,0.0,100.0
2018M03,Romania,capital goods,0.1,106.8
2018M03,Romania,durable consumer goods,0.0,107.5
2018M03,Romania,non-durable consumer goods,0.0,106.9
2018M03,Slovenia,general,0.1,102.5
2018M03,Slovenia,intermediate goods,0.3,103.9
2018M03,Slovenia,energy,-0.1,96.7
2018M03,Slovenia,capital goods,-0.6,99.6
2018M03,Slovenia,durable consumer goods,-0.2,99.8
2018M03,Slovenia,non-durable consumer goods,0.4,103.9
2018M03,Slovakia,general,0.2,99.9
2018M03,Slovakia,intermediate goods,0.5,103.5
2018M03,Slovakia,energy,0.2,99.8
2018M03,Slovakia,capital goods,0.0,98.9
2018M03,Slovakia,durable consumer goods,-0.3,91.6
2018M03,Slovakia,non-durable consumer goods,-0.2,102.4
2018M03,Finland,general,0.8,104.3
2018M03,Finland,intermediate goods,1.3,105.2
2018M03,Finland,energy,-0.1,102.7
2018M03,Finland,capital goods,-0.1,102.8
2018M03,Finland,durable consumer goods,0.0,103.5
2018M03,Finland,non-durable consumer goods,0.1,100.2
2018M03,Sweden,general,1.1,108.0
2018M03,Sweden,intermediate goods,1.2,108.5
2018M03,Sweden,energy,2.5,122.7
2018M03,Sweden,capital goods,0.8,104.0
2018M03,Sweden,durable consumer goods,0.8,107.8
2018M03,Sweden,non-durable consumer goods,0.6,103.1
2018M04,EU,general,0.1,102.2
2018M04,EU,intermediate goods,0.3,103.8
2018M04,EU,energy,0.2,102.9
2018M04,EU,capital goods,0.0,100.8
2018M04,EU,durable consumer goods,0.0,101.2
2018M04,EU,non-durable consumer goods,0.1,101.4
2018M04,Belgium,general,0.3,109.7
2018M04,Belgium,intermediate goods,0.5,111.6
2018M04,Belgium,energy,0.1,115.2
2018M04,Belgium,capital goods,0.2,101.9
2018M04,Belgium,durable consumer goods,0.2,101.8
2018M04,Belgium,non-durable consumer goods,-0.1,100.4
2018M04,Bulgaria,general,0.8,104.6
2018M04,Bulgaria,intermediate goods,0.3,105.1
2018M04,Bulgaria,energy,1.5,105.9
2018M04,Bulgaria,capital goods,0.2,102.8
2018M04,Bulgaria,durable consumer goods,0.3,101.8
2018M04,Bulgaria,non-durable consumer goods,0.6,103.1
2018M04,Czechia,general,0.0,96.9
2018M04,Czechia,intermediate goods,0.2,98.3
2018M04,Czechia,energy,0.9,98.6
2018M04,Czechia,capital goods,-0.1,94.6
2018M04,Czechia,durable consumer goods,-0.2,92.2
2018M04,Czechia,non-durable consumer goods,-0.3,98.1
2018M04,Denmark,general,1.5,103.9
2018M04,Denmark,intermediate goods,0.4,100.7
2018M04,Denmark,energy,1.7,115.0
2018M04,Denmark,capital goods,0.1,101.9
2018M04,Denmark,durable consumer goods,0.4,101.2
2018M04,Denmark,non-durable consumer goods,2.8,101.6
2018M04,Germany,general,0.3,101.8
2018M04,Germany,intermediate goods,0.3,103.4
2018M04,Germany,energy,1.1,99.5
2018M04,Germany,capital goods,0.2,101.1
2018M04,Germany,durable consumer goods,0.2,102.5
2018M04,Germany,non-durable consumer goods,0.1,102.2
2018M04,Estonia,general,-0.5,104.4
2018M04,Estonia,intermediate goods,0.2,103.5
2018M04,Estonia,energy,-4.4,114.6
2018M04,Estonia,capital goods,-0.5,98.8
2018M04,Estonia,durable consumer goods,2.1,107.5
2018M04,Estonia,non-durable consumer goods,-0.1,106.4
2018M04,Ireland,general,-0.8,96.0
2018M04,Ireland,intermediate goods,0.3,103.8
2018M04,Ireland,energy,0.2,102.9
2018M04,Ireland,capital goods,0.0,100.8
2018M04,Ireland,durable consumer goods,0.0,101.2
2018M04,Ireland,non-durable consumer goods,0.1,101.4
2018M04,Greece,general,2.0,102.3
2018M04,Greece,intermediate goods,0.3,100.4
2018M04,Greece,energy,4.6,105.3
2018M04,Greece,capital goods,-0.1,100.8
2018M04,Greece,durable consumer goods,0.1,100.6
2018M04,Greece,non-durable consumer goods,-0.2,99.6
2018M04,Spain,general,0.5,102.1
2018M04,Spain,intermediate goods,0.1,104.2
2018M04,Spain,energy,2.0,100.4
2018M04,Spain,capital goods,0.1,100.9
2018M04,Spain,durable consumer goods,0.1,102.0
2018M04,Spain,non-durable consumer goods,0.0,102.0
2018M04,France,general,-0.6,101.2
2018M04,France,intermediate goods,0.2,101.9
2018M04,France,energy,-3.7,102.5
2018M04,France,capital goods,0.0,100.9
2018M04,France,durable consumer goods,-0.5,101.4
2018M04,France,non-durable consumer goods,-0.2,99.5
2018M04,Croatia,general,0.5,99.3
2018M04,Croatia,intermediate goods,0.0,98.9
2018M04,Croatia,energy,3.0,100.0
2018M04,Croatia,capital goods,0.0,100.5
2018M04,Croatia,durable consumer goods,0.0,95.3
2018M04,Croatia,non-durable consumer goods,-0.3,99.0
2018M04,Italy,general,-0.3,101.8
2018M04,Italy,intermediate goods,0.3,103.5
2018M04,Italy,energy,-1.7,100.9
2018M04,Italy,capital goods,0.1,101.2
2018M04,Italy,durable consumer goods,0.1,101.3
2018M04,Italy,non-durable consumer goods,-0.1,101.3
2018M04,Cyprus,general,0.2,98.1
2018M04,Cyprus,intermediate goods,-0.4,98.4
2018M04,Cyprus,energy,0.5,94.2
2018M04,Cyprus,capital goods,0.0,100.7
2018M04,Cyprus,durable consumer goods,0.0,101.7
2018M04,Cyprus,non-durable consumer goods,0.5,99.2
2018M04,Latvia,general,0.7,103.1
2018M04,Latvia,intermediate goods,0.9,105.8
2018M04,Latvia,energy,2.0,96.2
2018M04,Latvia,capital goods,-0.8,96.7
2018M04,Latvia,durable consumer goods,0.0,100.9
2018M04,Latvia,non-durable consumer goods,0.1,106.9
2018M04,Lithuania,general,1.9,104.1
2018M04,Lithuania,intermediate goods,-0.2,98.4
2018M04,Lithuania,energy,7.1,114.8
2018M04,Lithuania,capital goods,0.3,98.0
2018M04,Lithuania,durable consumer goods,-0.8,101.1
2018M04,Lithuania,non-durable consumer goods,0.2,104.8
2018M04,Luxembourg,general,0.5,104.8
2018M04,Luxembourg,intermediate goods,0.6,108.7
2018M04,Luxembourg,energy,0.0,76.9
2018M04,Luxembourg,capital goods,0.0,106.8
2018M04,Luxembourg,durable consumer goods,0.0,101.2
2018M04,Luxembourg,non-durable consumer goods,0.9,111.9
2018M04,Hungary,general,-0.4,104.4
2018M04,Hungary,intermediate goods,-0.1,107.0
2018M04,Hungary,energy,-0.7,102.5
2018M04,Hungary,capital goods,-0.4,105.1
2018M04,Hungary,durable consumer goods,-0.2,92.6
2018M04,Hungary,non-durable consumer goods,-0.3,104.4
2018M04,Malta,general,0.4,106.1
2018M04,Malta,intermediate goods,0.5,117.7
2018M04,Malta,energy,0.0,96.0
2018M04,Malta,capital goods,0.2,102.9
2018M04,Malta,durable consumer goods,0.0,92.9
2018M04,Malta,non-durable consumer goods,0.3,99.4
2018M04,Netherlands,general,0.5,103.0
2018M04,Netherlands,intermediate goods,0.0,103.7
2018M04,Netherlands,energy,3.7,102.5
2018M04,Netherlands,capital goods,0.2,102.2
2018M04,Netherlands,durable consumer goods,0.1,104.4
2018M04,Netherlands,non-durable consumer goods,-0.5,103.0
2018M04,Austria,general,0.3,101.6
2018M04,Austria,intermediate goods,0.3,103.6
2018M04,Austria,energy,1.0,98.9
2018M04,Austria,capital goods,0.1,101.8
2018M04,Austria,durable consumer goods,0.2,100.8
2018M04,Austria,non-durable consumer goods,-0.2,101.5
2018M04,Poland,general,0.3,103.8
2018M04,Poland,intermediate goods,0.0,104.3
2018M04,Poland,energy,2.1,110.4
2018M04,Poland,capital goods,-0.1,100.7
2018M04,Poland,durable consumer goods,0.0,100.1
2018M04,Poland,non-durable consumer goods,-0.3,103.0
2018M04,Portugal,general,0.3,101.7
2018M04,Portugal,intermediate goods,0.1,103.2
2018M04,Portugal,energy,1.0,101.4
2018M04,Portugal,capital goods,0.1,99.7
2018M04,Portugal,durable consumer goods,0.2,100.8
2018M04,Portugal,non-durable consumer goods,0.1,101.0
2018M04,Romania,general,0.4,105.4
2018M04,Romania,intermediate goods,0.5,106.5
2018M04,Romania,energy,1.6,101.6
2018M04,Romania,capital goods,-0.9,105.8
2018M04,Romania,durable consumer goods,-0.2,107.3
2018M04,Romania,non-durable consumer goods,0.4,107.3
2018M04,Slovenia,general,-0.1,102.4
2018M04,Slovenia,intermediate goods,0.0,103.9
2018M04,Slovenia,energy,0.0,96.7
2018M04,Slovenia,capital goods,0.4,100.0
2018M04,Slovenia,durable consumer goods,0.3,100.1
2018M04,Slovenia,non-durable consumer goods,-0.3,103.6
2018M04,Slovakia,general,0.1,100.0
2018M04,Slovakia,intermediate goods,0.2,103.7
2018M04,Slovakia,energy,0.5,100.3
2018M04,Slovakia,capital goods,0.2,99.1
2018M04,Slovakia,durable consumer goods,-0.1,91.5
2018M04,Slovakia,non-durable consumer goods,-0.6,101.8
2018M04,Finland,general,0.4,104.7
2018M04,Finland,intermediate goods,0.5,105.7
2018M04,Finland,energy,0.2,102.9
2018M04,Finland,capital goods,0.2,103.0
2018M04,Finland,durable consumer goods,-0.1,103.4
2018M04,Finland,non-durable consumer goods,0.1,100.3
2018M04,Sweden,general,0.6,108.7
2018M04,Sweden,intermediate goods,1.4,110.0
2018M04,Sweden,energy,-1.7,120.6
2018M04,Sweden,capital goods,0.8,104.8
2018M04,Sweden,durable consumer goods,0.6,108.4
2018M04,Sweden,non-durable consumer goods,-0.1,103.0
2018M05,EU,general,0.9,103.1
2018M05,EU,intermediate goods,0.5,104.3
2018M05,EU,energy,3.3,106.3
2018M05,EU,capital goods,0.3,101.1
2018M05,EU,durable consumer goods,0.2,101.4
2018M05,EU,non-durable consumer goods,0.2,101.6
2018M05,Belgium,general,1.2,111.0
2018M05,Belgium,intermediate goods,0.8,112.5
2018M05,Belgium,energy,3.6,119.3
2018M05,Belgium,capital goods,0.0,101.9
2018M05,Belgium,durable consumer goods,0.1,101.9
2018M05,Belgium,non-durable consumer goods,0.5,100.9
2018M05,Bulgaria,general,1.3,106.0
2018M05,Bulgaria,intermediate goods,2.0,107.2
2018M05,Bulgaria,energy,2.1,108.1
2018M05,Bulgaria,capital goods,0.1,102.9
2018M05,Bulgaria,durable consumer goods,0.2,102.0
2018M05,Bulgaria,non-durable consumer goods,0.2,103.3
2018M05,Czechia,general,1.1,98.0
2018M05,Czechia,intermediate goods,1.1,99.4
2018M05,Czechia,energy,2.6,101.2
2018M05,Czechia,capital goods,0.8,95.4
2018M05,Czechia,durable consumer goods,0.4,92.6
2018M05,Czechia,non-durable consumer goods,0.4,98.5
2018M05,Denmark,general,1.2,105.1
2018M05,Denmark,intermediate goods,0.0,100.7
2018M05,Denmark,energy,5.4,121.2
2018M05,Denmark,capital goods,0.2,102.1
2018M05,Denmark,durable consumer goods,-0.1,101.1
2018M05,Denmark,non-durable consumer goods,0.3,101.9
2018M05,Germany,general,0.5,102.3
2018M05,Germany,intermediate goods,0.4,103.8
2018M05,Germany,energy,1.9,101.4
2018M05,Germany,capital goods,0.1,101.2
2018M05,Germany,durable consumer goods,0.1,102.6
2018M05,Germany,non-durable consumer goods,0.2,102.4
2018M05,Estonia,general,0.1,104.5
2018M05,Estonia,intermediate goods,0.0,103.5
2018M05,Estonia,energy,-0.3,114.2
2018M05,Estonia,capital goods,0.6,99.4
2018M05,Estonia,durable consumer goods,-0.1,107.4
2018M05,Estonia,non-durable consumer goods,0.0,106.4
2018M05,Ireland,general,2.1,98.0
2018M05,Ireland,intermediate goods,0.5,104.3
2018M05,Ireland,energy,3.3,106.3
2018M05,Ireland,capital goods,0.3,101.1
2018M05,Ireland,durable consumer goods,0.2,101.4
2018M05,Ireland,non-durable consumer goods,0.2,101.6
2018M05,Greece,general,2.7,105.1
2018M05,Greece,intermediate goods,0.1,100.5
2018M05,Greece,energy,6.6,112.2
2018M05,Greece,capital goods,0.0,100.8
2018M05,Greece,durable consumer goods,0.2,100.8
2018M05,Greece,non-durable consumer goods,-0.1,99.5
2018M05,Spain,general,1.2,103.3
2018M05,Spain,intermediate goods,0.5,104.7
2018M05,Spain,energy,4.8,105.2
2018M05,Spain,capital goods,0.1,101.0
2018M05,Spain,durable consumer goods,0.2,102.2
2018M05,Spain,non-durable consumer goods,-0.3,101.7
2018M05,France,general,0.6,101.8
2018M05,France,intermediate goods,0.6,102.5
2018M05,France,energy,2.3,104.9
2018M05,France,capital goods,0.2,101.1
2018M05,France,durable consumer goods,-0.1,101.3
2018M05,France,non-durable consumer goods,0.2,99.7
2018M05,Croatia,general,0.9,100.2
2018M05,Croatia,intermediate goods,0.1,99.0
2018M05,Croatia,energy,4.1,104.1
2018M05,Croatia,capital goods,0.3,100.8
2018M05,Croatia,durable consumer goods,-0.3,95.0
2018M05,Croatia,non-durable consumer goods,-0.2,98.8
2018M05,Italy,general,0.7,102.5
2018M05,Italy,intermediate goods,0.3,103.8
2018M05,Italy,energy,2.8,103.7
2018M05,Italy,capital goods,-0.1,101.1
2018M05,Italy,durable consumer goods,0.1,101.4
2018M05,Italy,non-durable consumer goods,-0.1,101.2
2018M05,Cyprus,general,2.2,100.3
2018M05,Cyprus,intermediate goods,-0.2,98.2
2018M05,Cyprus,energy,9.7,103.3
2018M05,Cyprus,capital goods,0.5,101.2
2018M05,Cyprus,durable consumer goods,0.2,101.9
2018M05,Cyprus,non-durable consumer goods,0.4,99.6
2018M05,Latvia,general,0.1,103.2
2018M05,Latvia,intermediate goods,0.3,106.1
2018M05,Latvia,energy,-0.3,95.9
2018M05,Latvia,capital goods,0.6,97.3
2018M05,Latvia,durable consumer goods,-0.7,100.2
2018M05,Latvia,non-durable consumer goods,-0.1,106.8
2018M05,Lithuania,general,2.3,106.5
2018M05,Lithuania,intermediate goods,0.4,98.8
2018M05,Lithuania,energy,6.5,122.3
2018M05,Lithuania,capital goods,-0.7,97.3
2018M05,Lithuania,durable consumer goods,0.3,101.4
2018M05,Lithuania,non-durable consumer goods,0.8,105.6
2018M05,Luxembourg,general,-0.3,104.5
2018M05,Luxembourg,intermediate goods,-0.5,108.2
2018M05,Luxembourg,energy,0.0,76.9
2018M05,Luxembourg,capital goods,-0.1,106.7
2018M05,Luxembourg,durable consumer goods,0.2,101.4
2018M05,Luxembourg,non-durable consumer goods,0.4,112.3
2018M05,Hungary,general,2.0,106.5
2018M05,Hungary,intermediate goods,1.1,108.2
2018M05,Hungary,energy,4.2,106.8
2018M05,Hungary,capital goods,1.9,107.1
2018M05,Hungary,durable consumer goods,1.0,93.5
2018M05,Hungary,non-durable consumer goods,0.7,105.1
2018M05,Malta,general,0.3,106.4
2018M05,Malta,intermediate goods,0.8,118.6
2018M05,Malta,energy,0.0,96.0
2018M05,Malta,capital goods,0.0,102.9
2018M05,Malta,durable consumer goods,0.0,92.9
2018M05,Malta,non-durable consumer goods,0.1,99.5
2018M05,Netherlands,general,1.7,104.7
2018M05,Netherlands,intermediate goods,0.7,104.4
2018M05,Netherlands,energy,7.9,110.6
2018M05,Netherlands,capital goods,0.3,102.5
2018M05,Netherlands,durable consumer goods,0.1,104.5
2018M05,Netherlands,non-durable consumer goods,0.1,103.1
2018M05,Austria,general,0.6,102.2
2018M05,Austria,intermediate goods,0.3,103.9
2018M05,Austria,energy,1.8,100.7
2018M05,Austria,capital goods,0.1,101.9
2018M05,Austria,durable consumer goods,0.2,101.0
2018M05,Austria,non-durable consumer goods,0.2,101.7
2018M05,Poland,general,1.3,105.1
2018M05,Poland,intermediate goods,0.9,105.2
2018M05,Poland,energy,4.7,115.6
2018M05,Poland,capital goods,0.7,101.4
2018M05,Poland,durable consumer goods,0.2,100.3
2018M05,Poland,non-durable consumer goods,0.7,103.7
2018M05,Portugal,general,1.4,103.1
2018M05,Portugal,intermediate goods,0.1,103.3
2018M05,Portugal,energy,5.9,107.4
2018M05,Portugal,capital goods,0.1,99.8
2018M05,Portugal,durable consumer goods,0.4,101.2
2018M05,Portugal,non-durable consumer goods,0.2,101.2
2018M05,Romania,general,0.9,106.3
2018M05,Romania,intermediate goods,-0.1,106.4
2018M05,Romania,energy,3.6,105.3
2018M05,Romania,capital goods,0.4,106.2
2018M05,Romania,durable consumer goods,0.1,107.4
2018M05,Romania,non-durable consumer goods,-0.2,107.1
2018M05,Slovenia,general,0.3,102.7
2018M05,Slovenia,intermediate goods,0.1,104.0
2018M05,Slovenia,energy,-0.2,96.5
2018M05,Slovenia,capital goods,0.6,100.6
2018M05,Slovenia,durable consumer goods,0.0,100.1
2018M05,Slovenia,non-durable consumer goods,0.1,103.7
2018M05,Slovakia,general,0.1,100.1
2018M05,Slovakia,intermediate goods,0.2,103.9
2018M05,Slovakia,energy,-0.3,100.0
2018M05,Slovakia,capital goods,0.1,99.2
2018M05,Slovakia,durable consumer goods,-0.4,91.1
2018M05,Slovakia,non-durable consumer goods,0.0,101.8
2018M05,Finland,general,1.1,105.9
2018M05,Finland,intermediate goods,0.9,106.6
2018M05,Finland,energy,3.3,106.3
2018M05,Finland,capital goods,0.2,103.2
2018M05,Finland,durable consumer goods,0.2,103.6
2018M05,Finland,non-durable consumer goods,0.3,100.6
2018M05,Sweden,general,1.4,110.2
2018M05,Sweden,intermediate goods,1.7,111.9
2018M05,Sweden,energy,1.0,121.8
2018M05,Sweden,capital goods,1.2,106.1
2018M05,Sweden,durable consumer goods,0.2,108.6
2018M05,Sweden,non-durable consumer goods,1.5,104.5
2018M06,EU,general,0.5,103.6
2018M06,EU,intermediate goods,0.6,104.9
2018M06,EU,energy,1.4,107.8
2018M06,EU,capital goods,0.3,101.4
2018M06,EU,durable consumer goods,0.1,101.5
2018M06,EU,non-durable consumer goods,0.2,101.8
2018M06,Belgium,general,1.0,112.1
2018M06,Belgium,intermediate goods,1.3,114.0
2018M06,Belgium,energy,2.0,121.7
2018M06,Belgium,capital goods,0.1,102.0
2018M06,Belgium,durable consumer goods,0.7,102.6
2018M06,Belgium,non-durable consumer goods,-0.1,100.8
2018M06,Bulgaria,general,0.8,106.8
2018M06,Bulgaria,intermediate goods,1.4,108.7
2018M06,Bulgaria,energy,0.4,108.5
2018M06,Bulgaria,capital goods,0.4,103.3
2018M06,Bulgaria,durable consumer goods,0.5,102.5
2018M06,Bulgaria,non-durable consumer goods,0.5,103.8
2018M06,Czechia,general,0.7,98.7
2018M06,Czechia,intermediate goods,0.7,100.1
2018M06,Czechia,energy,1.7,102.9
2018M06,Czechia,capital goods,0.6,96.0
2018M06,Czechia,durable consumer goods,0.6,93.2
2018M06,Czechia,non-durable consumer goods,0.5,99.0
2018M06,Denmark,general,1.4,106.6
2018M06,Denmark,intermediate goods,0.2,100.9
2018M06,Denmark,energy,7.8,130.7
2018M06,Denmark,capital goods,-0.1,102.0
2018M06,Denmark,durable consumer goods,0.4,101.5
2018M06,Denmark,non-durable consumer goods,-0.1,101.8
2018M06,Germany,general,0.3,102.6
2018M06,Germany,intermediate goods,0.4,104.2
2018M06,Germany,energy,1.0,102.4
2018M06,Germany,capital goods,0.2,101.4
2018M06,Germany,durable consumer goods,0.2,102.8
2018M06,Germany,non-durable consumer goods,0.1,102.5
2018M06,Estonia,general,0.7,105.2
2018M06,Estonia,intermediate goods,0.2,103.7
2018M06,Estonia,energy,9.0,124.5
2018M06,Estonia,capital goods,-1.9,97.5
2018M06,Estonia,durable consumer goods,-0.3,107.1
2018M06,Estonia,non-durable consumer goods,0.1,106.5
2018M06,Ireland,general,1.3,99.3
2018M06,Ireland,intermediate goods,0.6,104.9
2018M06,Ireland,energy,1.4,107.8
2018M06,Ireland,capital goods,0.3,101.4
2018M06,Ireland,durable consumer goods,0.1,101.5
2018M06,Ireland,non-durable consumer goods,0.2,101.8
2018M06,Greece,general,-0.4,104.7
2018M06,Greece,intermediate goods,0.2,100.7
2018M06,Greece,energy,-1.1,111.0
2018M06,Greece,capital goods,0.1,100.9
2018M06,Greece,durable consumer goods,0.0,100.8
2018M06,Greece,non-durable consumer goods,-0.1,99.4
2018M06,Spain,general,0.9,104.2
2018M06,Spain,intermediate goods,0.6,105.3
2018M06,Spain,energy,2.9,108.2
2018M06,Spain,capital goods,0.2,101.2
2018M06,Spain,durable consumer goods,0.1,102.3
2018M06,Spain,non-durable consumer goods,0.0,101.7
2018M06,France,general,0.3,102.1
2018M06,France,intermediate goods,0.4,102.9
2018M06,France,energy,0.7,105.6
2018M06,France,capital goods,0.0,101.1
2018M06,France,durable consumer goods,-0.4,100.9
2018M06,France,non-durable consumer goods,-0.2,99.5
2018M06,Croatia,general,-0.2,100.0
2018M06,Croatia,intermediate goods,-0.4,98.6
2018M06,Croatia,energy,0.3,104.4
2018M06,Croatia,capital goods,-0.4,100.4
2018M06,Croatia,durable consumer goods,-0.1,94.9
2018M06,Croatia,non-durable consumer goods,-0.2,98.6
2018M06,Italy,general,0.3,102.8
2018M06,Italy,intermediate goods,0.2,104.0
2018M06,Italy,energy,0.8,104.5
2018M06,Italy,capital goods,0.2,101.3
2018M06,Italy,durable consumer goods,0.1,101.5
2018M06,Italy,non-durable consumer goods,0.0,101.2
2018M06,Cyprus,general,0.3,100.6
2018M06,Cyprus,intermediate goods,0.0,98.2
2018M06,Cyprus,energy,0.2,103.5
2018M06,Cyprus,capital goods,1.1,102.3
2018M06,Cyprus,durable consumer goods,-0.3,101.6
2018M06,Cyprus,non-durable consumer goods,0.4,100.0
2018M06,Latvia,general,1.1,104.3
